사업장명,지번주소,도로명주소,업태구분명,구,경도,위도
국일분식,서울특별시 중구 신당동 217-92번지 제42호 ,"서울특별시 중구 청계천로 318 (신당동,제42호)",분식,중구,127.0139464,37.56946145
남향,서울특별시 중구 황학동 114-1번지 ,,일식,중구,,
도깨비불고기,서울특별시 중구 을지로6가 18-37번지 ,"서울특별시 중구 을지로43길 38, 1층 (을지로6가)",한식,중구,127.0077639,37.56770516
강남교자 동대문점,서울특별시 중구 을지로6가 18-97번지 2층 ,"서울특별시 중구 장충단로13길 13 (을지로6가, 2층)",경양식,중구,127.0078602,37.56782576
낫파운드모어,서울특별시 중구 황학동 453 ,"서울특별시 중구 퇴계로87길 43-21, 2층 (황학동)",기타,중구,127.0200678,37.56748404
중앙집,서울특별시 중구 황학동 736-0번지 ,서울 중구 퇴계로 423-10,한식,중구,127.0188833,37.56603119
동심,서울특별시 중구 필동1가 9-1번지 ,서울특별시 중구 퇴계로27길 12-4 (필동1가),한식,중구,126.9918943,37.56167854
(주)조선호텔앤리조트 나인스게이트,서울특별시 중구 소공동 87-1 1층 ,"서울특별시 중구 소공로 106 (소공동, 1층)",경양식,중구,126.9800992,37.56443816
산수갑산,서울특별시 중구 인현동1가 15-4번지 지상1층 ,"서울특별시 중구 을지로20길 24 (인현동1가,지상1층)",한식,중구,126.9953167,37.56541932
김가네 김밥,서울특별시 중구 광희동1가 187-1번지 ,서울특별시 중구 을지로44길 19 (광희동1가),한식,중구,127.0065859,37.5651826
신당 조갯집,서울특별시 중구 신당동 145-1 ,서울특별시 중구 다산로42길 70 (신당동),분식,중구,127.0198627,37.56390479
아오자이,서울특별시 중구 명동2가 3-6번지 ,서울특별시 중구 명동10길 15 (명동2가),분식,중구,126.9854084,37.56317163
경성식당,서울특별시 중구 회현동1가 33-4 ,,한식,중구,,
신당동 허리케인박 떡볶이,서울특별시 중구 신당동 302-28 ,서울특별시 중구 퇴계로76길 58 (신당동),분식,중구,127.0147004,37.56279474
명동알쌈쭈꾸미(동대문점),서울특별시 중구 을지로6가 18-97번지 ,서울특별시 중구 장충단로13길 13 (을지로6가),경양식,중구,127.0078602,37.56782576
희망식당,서울특별시 중구 을지로4가 162-9번지 ,"서울특별시 중구 을지로28길 1-9, 1층 (을지로4가)",분식,중구,126.9997206,37.56634927
홍탁보쌈,서울특별시 중구 필동2가 35-2번지 ,서울특별시 중구 퇴계로42길 8 (필동2가),한식,중구,126.9966543,37.56139528
다마시떼,서울특별시 중구 을지로2가 199-59번지 ,서울특별시 중구 명동7가길 20-4 (을지로2가),중국식,중구,126.9833089,37.56464852
딴따라오뎅,서울특별시 중구 을지로2가 199-41번지 (지상1층) ,"서울특별시 중구 명동7길 19 (을지로2가,(지상1층))",한식,중구,126.9842256,37.56465844
꼬지사께 동대문점,서울특별시 중구 을지로6가 18-82 ,"서울특별시 중구 장충단로 249-28, 지하1층,1층 (을지로6가)",감성주점,중구,127.007579,37.56734398
올디스 타코 2호점,서울특별시 중구 초동 17-2 ,"서울특별시 중구 충무로4길 5, 1층 103호 (초동)",경양식,중구,126.9931735,37.56513378
토요코인 서울동대문 I,서울특별시 중구 광희동2가 73 ,"서울특별시 중구 퇴계로 337, 지하1층 (광희동2가)",한식,중구,127.0089597,37.56467806
헤이!지니,서울특별시 중구 을지로3가 315-10 ,"서울특별시 중구 을지로12길 7, 2층 (을지로3가)",경양식,중구,126.9913075,37.56584753
주식회사 성수라,서울특별시 중구 저동2가 17-1 ,"서울특별시 중구 마른내로 21, 2층 (저동2가)",경양식,중구,126.9902741,37.56495306
꼬르륵 키친,서울특별시 중구 신당동 296-17 ,"서울특별시 중구 청구로 83, 1층 (신당동)",분식,중구,127.013071,37.56037133
헬카페 뮤직,서울특별시 중구 주교동 227-1 ,"서울특별시 중구 을지로27길 27, 1층 (주교동)",경양식,중구,126.9989127,37.56795382
충무 칼국수,서울특별시 중구 묵정동 28-6 ,"서울특별시 중구 퇴계로50길 12-5, 1층 (묵정동)",분식,중구,127.0007367,37.56209387
크루아타이(KRUA THAI),서울특별시 중구 남대문로5가 831 그랜드센트럴(GRAND CENTRAL) ,"서울특별시 중구 세종대로 14, 그랜드센트럴(GRAND CENTRAL) 1층 104호 (남대문로5가)","외국음식전문점(인도,태국등)",중구,126.9743791,37.55787744
탕화쿵푸 명동직영점,서울특별시 중구 충무로2가 65-6 ,"서울특별시 중구 퇴계로 127, 2층 (충무로2가)",중국식,중구,126.9858496,37.56115026
본우리반상 명동스테이트타워,서울특별시 중구 회현동2가 88 스테이트타워 남산 ,"서울특별시 중구 퇴계로 100, 스테이트타워 남산 지하1층 B105호 (회현동2가)",한식,중구,126.9829167,37.56017611
홍호아 동국대점,서울특별시 중구 충무로5가 90 ,"서울특별시 중구 서애로1길 11, 1층 상가104호 (충무로5가)","외국음식전문점(인도,태국등)",중구,126.9985012,37.56140809
맛점&손수,서울특별시 중구 북창동 96 ,"서울특별시 중구 남대문로1길 26-6, 3층 (북창동)",뷔페식,중구,126.9777327,37.56218378
서양라멘,서울특별시 중구 남대문로5가 208 ,"서울특별시 중구 세종대로2가길 26, 1층 (남대문로5가)",경양식,중구,126.975074,37.55808047
선향정 샤브샤브,서울특별시 중구 서소문동 57-1 ,"서울특별시 중구 서소문로 101-1, 2층 (서소문동)",한식,중구,126.9723018,37.56301309
주식회사 브런치킹스,서울특별시 중구 을지로5가 275-3 ,"서울특별시 중구 동호로 354, 105,106,107호 (을지로5가)",한식,중구,127.0026124,37.5659758
커피코드(coffeecord),서울특별시 중구 충무로3가 49 ,"서울특별시 중구 충무로 13, 1층 107호 (충무로3가)",기타,중구,126.9926351,37.56236342
바 비전(Bar vision),서울특별시 중구 신당동 386-101 ,"서울특별시 중구 동호로20길 34-59, 1층 (신당동)",기타,중구,127.0097368,37.5592415
을지정육식당,서울특별시 중구 을지로3가 320-24 ,"서울특별시 중구 충무로5길 24, 1층 (을지로3가)",한식,중구,126.9914855,37.56547363
명동방앗간 아하(AHA),서울특별시 중구 명동2가 55-4 ,"서울특별시 중구 명동4길 32, 1층 (명동2가)",분식,중구,126.9838823,37.56226839
리틀베케이션(Little vacation),서울특별시 중구 을지로1가 37 서광빌딩 ,"서울특별시 중구 을지로1길 15, 서광빌딩 1층 (을지로1가)",기타,중구,126.9797266,37.5667939
강탄치킨,서울특별시 중구 초동 61-1 ,"서울특별시 중구 마른내로2길 14, 2층 (초동)",호프/통닭,중구,126.9921215,37.56386478
부산어묵,서울특별시 중구 명동2가 86 ,"서울특별시 중구 남대문로 68, 1층 (명동2가)",기타,중구,126.9822095,37.56311589
헨나호텔 레스토랑,서울특별시 중구 충무로2가 12-5 ,"서울특별시 중구 명동8가길 59, 1층 (충무로2가)",뷔페식,중구,126.9883184,37.56202354
카페 미뇽,서울특별시 중구 명동2가 86 ,"서울특별시 중구 남대문로 68, 1층 (명동2가)",기타,중구,126.9822095,37.56311589
피자랩 디노,서울특별시 중구 중림동 355 ,"서울특별시 중구 청파로 464, 1층 102호 (중림동)",기타,중구,126.9683412,37.56063583
오덕장 을지로점,서울특별시 중구 을지로3가 346-1 ,"서울특별시 중구 을지로 110, 2층 (을지로3가)",한식,중구,126.9900577,37.56601802
주식회사 노메(더시티지점),서울특별시 중구 신당동 857 약수역 더시티 ,"서울특별시 중구 동호로7길 14, 2층 213,214,215,216호 (신당동, 약수역 더시티)",식육(숯불구이),중구,127.010677,37.55319856
황제뷔페,서울특별시 중구 명동2가 32-14 ,"서울특별시 중구 명동10길 16-1, 4층 (명동2가)",한식,중구,126.9851913,37.56306437
명동지지미,서울특별시 중구 충무로2가 12-13 ,"서울특별시 중구 명동8가길 39, 1층 (충무로2가)",한식,중구,126.9872012,37.5619315
오렌지보틀 을지로점,서울특별시 중구 을지로2가 149-10 ,"서울특별시 중구 을지로 지하 88, 을특1-2호 (을지로2가)",경양식,중구,126.9880106,37.56612092
어퍼(upper),서울특별시 중구 저동2가 46-13 ,"서울특별시 중구 수표로12길 16, 2층 (저동2가)",한식,중구,126.9910022,37.5640153
산청숯불가든 을지로,서울특별시 중구 을지로3가 343-1 홍원빌딩 ,"서울특별시 중구 을지로 114-6, 홍원빌딩 1층 (을지로3가)",한식,중구,126.9906211,37.56582043
드림요거트(본점),서울특별시 강남구 도곡동 455-7,"서울특별시 강남구 논현로26길 30-9, 지하1층, 지상1층 (도곡동)",기타,강남구,127.0453855,37.48278045
센트럴 윤잇 국립극장점(Central Yunit),서울특별시 중구 장충동2가 산 14-67 ,"서울특별시 중구 장충단로 59, 국립중앙극장 해오름극장 건물 L층 (장충동2가)",경양식,중구,127.0001306,37.5528702
오토김밥(중구점),서울특별시 중구 순화동 217 ,"서울특별시 중구 서소문로9길 28, B102호 (순화동, 덕수궁롯데캐슬)",분식,중구,126.9703713,37.56359135
낭가,서울특별시 중구 흥인동 13-1 청계천 두산위브더제니스 ,"서울특별시 중구 다산로46길 17, 청계천 두산위브더제니스 126호 (흥인동)",경양식,중구,127.0171103,37.56686162
뉴스 을지로점,서울특별시 중구 을지로3가 118-6 ,"서울특별시 중구 을지로 127, 1층 (을지로3가)",기타,중구,126.9920629,37.56658383
카페 라,서울특별시 중구 장충동2가 202 ,"서울특별시 중구 동호로 249, 면세점 옥상층 (장충동2가)",기타,중구,127.006035,37.55675
노야 광화문SFC,서울특별시 중구 태평로1가 84 파이낸스빌딩 ,"서울특별시 중구 세종대로 136, 파이낸스빌딩 지2층 (태평로1가)",기타,중구,126.9777396,37.56842771
레팍라(Lepak La)식당,서울특별시 중구 남산동3가 13-22 ,"서울특별시 중구 퇴계로24길 2, 1층,2층 (남산동3가)","외국음식전문점(인도,태국등)",중구,126.9869409,37.56075769
호앙비엣 을지로입구역점,서울특별시 중구 남대문로1가 20,"서울특별시 중구 남대문로 116, 1층 (남대문로1가)",기타,중구,126.9830261,37.56746661
가야성2,서울특별시 중구 을지로2가 101-38 ,"서울특별시 중구 을지로9길 6, 3층 (을지로2가)",중국식,중구,126.98851,37.56649761
치소우 다이닝,서울특별시 중구 신당동 241-6 ,"서울특별시 중구 다산로35길 19, 1층 (신당동)",일식,중구,127.0145527,37.56370408
맘스터치,서울특별시 중구 명동2가 52-18번지 (지상5층) ,"서울특별시 중구 명동8길 26 (명동2가,(지상5층))",경양식,중구,126.9846376,37.56255172
꺼멍도새기,서울특별시 중구 북창동 5-2 ,"서울특별시 중구 남대문로5길 49, 1층 (북창동)",한식,중구,126.9786794,37.5635534
지하서울역코너,서울특별시 중구 봉래동1가 150-3 서울역    3호,,분식,중구,,
이층,서울특별시 중구 충무로3가 24-7번지 ,서울특별시 중구 퇴계로27길 39 (충무로3가),한식,중구,126.9911973,37.56294962
전막골,서울특별시 중구 남창동 168-13 지하1 ,"서울특별시 중구 퇴계로 42-2, 지하1층 (남창동)",한식,중구,126.9776556,37.55771267
평양집,서울특별시 중구 쌍림동 245-1번지 2층 ,"서울특별시 중구 퇴계로56길 31, 2층 (쌍림동)",한식,중구,127.0061749,37.56239522
아우라(AURA),서울특별시 중구 필동1가 3-1번지 ,서울 중구 퇴계로31길 17,경양식,중구,126.9920976,37.56206186
박리분식,서울특별시 중구 회현동1가 1-15 ,,한식,중구,,
대게식당,서울특별시 중구 남대문로4가 17-1번지 1층 ,"서울특별시 중구 남대문로1길 15, 1층 (남대문로4가)",한식,중구,126.977326,37.56174371
순남 시래기,서울특별시 중구 초동 70-6 ,서울특별시 중구 마른내로2길 8 (초동),한식,중구,126.9923112,37.56406431
계동치킨,서울특별시 중구 을지로2가 199-56 (지상1층) ,"서울특별시 중구 명동9길 37-5 (을지로2가,(지상1층))",한식,중구,126.9839495,37.56536021
샤이바나 광화문점,서울특별시 중구 무교동 97번지 서울파이낸스센터 지하1층 ,"서울특별시 중구 세종대로 136, 지하1층 (무교동, 서울파이낸스센터 )",경양식,중구,126.9785523,37.56839835
썸,서울특별시 중구 입정동 272-2 ,서울특별시 중구 충무로11길 24 (입정동),일식,중구,126.9911554,37.56739498
황토골,서울특별시 중구 충무로5가 79-1 ,서울특별시 중구 서애로 6-1 (충무로5가),한식,중구,126.9981286,37.56158623
우먼호프,서울특별시 중구 신당동 130-29번지 ,서울특별시 중구 퇴계로 428-5 (신당동),경양식,중구,127.0193325,37.56527252
교촌치킨 서울시청점,서울특별시 중구 태평로2가 55-0번지 ,서울특별시 중구 세종대로18길 6 (태평로2가),한식,중구,126.9773481,37.56373538
제일호,서울특별시 중구 저동2가 47-9번지 2층 ,서울특별시 중구 수표로 28 (저동2가),중국식,중구,126.9904115,37.56371259
북창동 냉삼집,서울특별시 중구 태평로2가 68-1 1층 ,"서울특별시 중구 세종대로 82, 1층 (태평로2가)",한식,중구,126.977086,37.56339607
더 치킨 앤 펍,서울특별시 중구 신당동 348-41번지 ,서울특별시 중구 동호로10길 18 (신당동),한식,중구,127.0120864,37.55463588
도꾸베,서울특별시 중구 남대문로2가 123-0번지 ,서울특별시 중구 남대문로 67 (남대문로2가),분식,중구,126.9817223,37.56351198
우성식당,서울특별시 중구 북창동 94-35번지 ,서울특별시 중구 남대문로1길 26-38 (북창동),한식,중구,126.9784571,37.56225593
대가곱창,서울특별시 중구 신당동 366-4 ,서울특별시 중구 다산로8길 16 (신당동),분식,중구,127.0102881,37.55273891
애인집,서울특별시 중구 황학동 753-0번지 ,,한식,중구,,
섬진강,서울특별시 중구 을지로5가 151-0번지 ,서울특별시 중구 동호로34길 7 (을지로5가),한식,중구,127.0029781,37.56547157
전광수 커피하우스 정동점,서울특별시 중구 정동 11-2번지 ,서울특별시 중구 정동길 39 (정동),한식,중구,126.9725101,37.56594757
송강회관,서울특별시 중구 황학동 673-0번지 ,,한식,중구,,
고갈비집 술도가,서울특별시 중구 광희동1가 179-2번지 ,서울특별시 중구 을지로44길 26 (광희동1가),한식,중구,127.0063127,37.56496464
을지베어,서울특별시 중구 을지로5가 149-1 ,,정종/대포집/소주방,중구,127.0031157,37.56546859
