사업장명,지번주소,도로명주소,업태구분명,구,경도,위도,구글가게명,구글주소,별점,카테고리,리뷰수,구글위도,구글경도,지도링크,시원한 음식,뜨끈한 국물,매콤한 음식,든든한 한끼,육류구이/고기파티,가볍게 간단히,술 한잔 하기 좋은날,디저트/카페,이국적인 음식,해산물/생선요리,패스트푸드,가족/단체 외식,건강/채식/특수식단,W_클리어,W_구름,W_비,W_이슬비,W_뇌우,W_눈,W_분위기
늘봄,서울특별시 금천구 시흥동 990-65번지,"서울특별시 금천구 시흥대로47길 28-5, 지상2층 (시흥동)",기타,금천구,126.9003677,37.45004058,늘봄,시흥동 990-65번지 2층 경일경영정보고등학교 금천구 서울특별시 KR,5,카페,4,37.4499961,126.9003147,https://www.google.com/maps/place/%25EB%258A%2598%25EB%25B4%2584/data=%214m10%211m2%212m1%211z64qY67SEIOq4iOyynOq1rA%213m6%211s0x357b61ba75fd1fff:0xebad617370c20e25%218m2%213d37.4499961%214d126.9003147%2115sChDripjrtIQg6riI7LKc6rWsWhIiEOuKmOu0hCDquIjsspzqtaySAQRjYWZlqgFFEAEqCiIG64qY67SEKAkyHxABIhsYdX9qKoz0lRouWLOAm_Wu4SNkOYqrQT8whBsyFBACIhDripjrtIQg6riI7LKc6rWs4AEA%2116s%252Fg%252F11f64dks5w?entry=ttu&g_ep=EgoyMDI1MDcyMS4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
연변왕꼬치,서울특별시 금천구 독산동 983-13,"서울특별시 금천구 시흥대로 440, 지상1층 (독산동)",중국식,금천구,126.8990742,37.47292387,연변왕꼬치,서울특별시 금천구 시흥대로 440 1층 102호,4,양고기 바베큐 전문점,6,37.4728558,126.8988832,https://www.google.com/maps/place/%25EC%2597%25B0%25EB%25B3%2580%25EC%2599%2595%25EA%25BC%25AC%25EC%25B9%2598/data=%213m1%214b1%214m6%213m5%211s0x357b61d84aef5d63:0x75447e2f0032d148%218m2%213d37.4728558%214d126.8988832%2116s%252Fg%252F11gh_ts4bp?entry=ttu&g_ep=EgoyMDI1MDcyMS4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
와룽 마칸 보로부둘(WARUNG MAKAN BOROBUDUR),서울특별시 금천구 가산동 60-19번지,"서울특별시 금천구 벚꽃로 지하 278, B156-3호 (가산동)",한식,금천구,126.8845901,37.47941842,Warung Makan Borobudur,서울특별시 금천구 가산동 60-19,4.3,인도네시아 레스토랑,40,37.4795546,126.8845994,https://www.google.com/maps/place/Warung+Makan+Borobudur/data=%213m1%214b1%214m6%213m5%211s0x357b61fb6cd0dae9:0x619317726deef45a%218m2%213d37.4795546%214d126.8845994%2116s%252Fg%252F11nmj0f5s7?entry=ttu&g_ep=EgoyMDI1MDcyMS4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cook플러스,서울특별시 금천구 가산동 60-3 대륭포스트타워 5차,"서울특별시 금천구 디지털로9길 68, 대륭포스트타워 5차 지하1층 B106~B110호 (가산동)",한식,금천구,126.8863401,37.48097595,쿡플러스 구내식당,서울특별시 금천구 디지털로9길 68 지하1층 대륭포스트타워 5차,3.5,한식당,2,37.4811589,126.8862862,https://www.google.com/maps/place/%25EC%25BF%25A1%25ED%2594%258C%25EB%259F%25AC%25EC%258A%25A4+%25EA%25B5%25AC%25EB%2582%25B4%25EC%258B%259D%25EB%258B%25B9/data=%214m10%211m2%212m1%211zQ29va-2UjOufrOyKpCDquIjsspzqtaw%213m6%211s0x357c9f006a44a4c9:0xf8bf4a04b5c39de0%218m2%213d37.4811589%214d126.8862862%2115sChdDb29r7ZSM65-s7IqkIOq4iOyynOq1rFoaIhhjb29rIO2UjOufrOyKpCDquIjsspzqtaySARFrb3JlYW5fcmVzdGF1cmFudKoBVRABKhIiDmNvb2sg7ZSM65-s7IqkKAkyHxABIhtco2iTwkYUdPr_XkpGGOcfGlxp937dbF1nrOAyHBACIhhjb29rIO2UjOufrOyKpCDquIjsspzqtazgAQA%2116s%252Fg%252F11wh869_qy?entry=ttu&g_ep=EgoyMDI1MDcyMS4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
삼대족발금천점,서울특별시 금천구 시흥동 890-14 1층,"서울특별시 금천구 시흥대로 196 (시흥동, 1층)",한식,금천구,126.9022986,37.45136338,삼대족발금천점,서울특별시,3.6,한식,36,37.4513655,126.9022284,https://www.google.com/maps/place/%25EC%2582%25BC%25EB%258C%2580%25EC%25A1%25B1%25EB%25B0%259C%25EA%25B8%2588%25EC%25B2%259C%25EC%25A0%2590/data=%213m1%214b1%214m6%213m5%211s0x357b61b73aa2898d:0x2339680f94b75c02%218m2%213d37.4513655%214d126.9022284%2116s%252Fg%252F11f3xzt9tg?entry=ttu&g_ep=EgoyMDI1MDcyMS4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
홍천화로구이,서울특별시 금천구 시흥동 121-4번지 진성빌딩 지상1층,"서울특별시 금천구 시흥대로63길 8, 지상1층 (시흥동, 진성빌딩)",식육(숯불구이),금천구,126.8991027,37.45507297,홍천참숯화로구이,서울특별시 금천구 시흥대로63길 8,4.4,한식 고기구이 레스토랑,42,37.4550726,126.8991028,https://www.google.com/maps/place/%25ED%2599%258D%25EC%25B2%259C%25EC%25B0%25B8%25EC%2588%25AF%25ED%2599%2594%25EB%25A1%259C%25EA%25B5%25AC%25EC%259D%25B4/data=%213m1%214b1%214m6%213m5%211s0x357b61b838d9f1f7:0x18fc093e0c6f719a%218m2%213d37.4550726%214d126.8991028%2116s%252Fg%252F11g0tyv9mg?entry=ttu&g_ep=EgoyMDI1MDcyMS4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
커피에반하다 시흥사거리점,서울특별시 금천구 시흥동 882-61번지 와이즈 플레이스 지상1층 103호,"서울특별시 금천구 시흥대로 236, 와이즈 플레이스 지상1층 103호 (시흥동)",기타,금천구,126.900988,37.45500645,커피에반하다 시흥사거리점,서울특별시 금천구 시흥동 882-61,4.1,카페,10,37.4549933,126.9009875,https://www.google.com/maps/place/%25EC%25BB%25A4%25ED%2594%25BC%25EC%2597%2590%25EB%25B0%2598%25ED%2595%2598%25EB%258B%25A4+%25EC%258B%259C%25ED%259D%25A5%25EC%2582%25AC%25EA%25B1%25B0%25EB%25A6%25AC%25EC%25A0%2590/data=%214m10%211m2%212m1%211z7Luk7ZS87JeQ67CY7ZWY64ukIOyLnO2dpeyCrOqxsOumrOygkCDquIjsspzqtaw%213m6%211s0x357b61b7f1e5a2e3:0x5d46317143f6ad60%218m2%213d37.4549933%214d126.9009875%2115sCi_su6TtlLzsl5DrsJjtlZjri6Qg7Iuc7Z2l7IKs6rGw66as7KCQIOq4iOyynOq1rCIDiAEBWjUiM-y7pO2UvCDsl5Ag67CY7ZWY64ukIOyLnO2dpSDsgqzqsbDrpqwg7KCQIOq4iOyynOq1rJIBBGNhZmWqAWsKDS9nLzExaDZ5cm56ZmwQATIfEAEiG8cUwGPgLU4c0wjPRZPTjonJFCVhACMmSFWIxzI3EAIiM-y7pO2UvCDsl5Ag67CY7ZWY64ukIOyLnO2dpSDsgqzqsbDrpqwg7KCQIOq4iOyynOq1rOABAA%2116s%252Fg%252F11g8v3mpkn?entry=ttu&g_ep=EgoyMDI1MDcyMS4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
1박2일포차,서울특별시 금천구 독산동 335-1번지 지상1층 108호,"서울특별시 금천구 가산로3길 93, 지상1층 108호 (독산동)",기타,금천구,126.8903144,37.47216437,1박2일포차,서울특별시 금천구 독산동 335-1번지 108호,5,술집,1,37.4721284,126.8902839,https://www.google.com/maps/place/1%25EB%25B0%25952%25EC%259D%25BC%25ED%258F%25AC%25EC%25B0%25A8/data=%214m10%211m2%212m1%211zMeuwlTLsnbztj6zssKgg6riI7LKc6rWs%213m6%211s0x357b61dd92019893:0xe8e988f556f69b4f%218m2%213d37.4721284%214d126.8902839%2115sChgx67CVMuydvO2PrOywqCDquIjsspzqtaxaHiIcMSDrsJUgMiDsnbwg7Y-s7LCoIOq4iOyynOq1rJIBA2JhcqoBXRABKhYiEjEg67CVIDIg7J28IO2PrOywqCgJMh8QASIbMtPJn4YtPgjarrQ1EbzBARHWHaDgnDUzdBWuMiAQAiIcMSDrsJUgMiDsnbwg7Y-s7LCoIOq4iOyynOq1rOABAA%2116s%252Fg%252F11gv08z885?entry=ttu&g_ep=EgoyMDI1MDcyMS4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
만두빚는사람들 독산점,서울특별시 금천구 독산동 286-7 지상1층,"서울특별시 금천구 시흥대로122길 9 (독산동,지상1층)",분식,금천구,126.8988064,37.46955748,만두빚는사람들 독산점,서울 금천구 시흥대로122길 9,4,만두 전문점,25,37.4695571,126.8988065,https://www.google.com/maps/place/%25EB%25A7%258C%25EB%2591%2590%25EB%25B9%259A%25EB%258A%2594%25EC%2582%25AC%25EB%259E%258C%25EB%2593%25A4+%25EB%258F%2585%25EC%2582%25B0%25EC%25A0%2590/data=%213m1%214b1%214m6%213m5%211s0x357b61da3eee2441:0xee3c69c3bb0814f1%218m2%213d37.4695571%214d126.8988065%2116s%252Fg%252F1tnmpn0n?entry=ttu&g_ep=EgoyMDI1MDcyMS4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
옛날그맛 명동칼국수,서울특별시 금천구 가산동 371-17번지 BYC HIGHCITY B124호,"서울특별시 금천구 가산디지털1로 131, B124호 (가산동, BYC HIGHCITY)",한식,금천구,126.8823346,37.47701083,옛날그맛명동칼국수,서울특별시 금천구 가산디지털1로 131 BYC하이시티 지하 1층,4.3,한식,12,37.4769347,126.8824557,https://www.google.com/maps/place/%25EC%2598%259B%25EB%2582%25A0%25EA%25B7%25B8%25EB%25A7%259B%25EB%25AA%2585%25EB%258F%2599%25EC%25B9%25BC%25EA%25B5%25AD%25EC%2588%2598/data=%213m1%214b1%214m6%213m5%211s0x357b61e38fc69299:0x5e3d20972e7616e9%218m2%213d37.4769347%214d126.8824557%2116s%252Fg%252F11g0tz1d4n?entry=ttu&g_ep=EgoyMDI1MDcyMS4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
투썸플레이스 가산대성디폴리스점,"서울특별시 금천구 가산동 543-1 대성 D-POLIS지식산업센터 101,104호","서울특별시 금천구 서부샛길 606, 101,104호 (가산동, 대성 D-POLIS지식산업센터)",까페,금천구,126.8770481,37.47974734,투썸플레이스 가산대성디폴리스점,서울특별시 금천구 가산동 543-1,3.5,카페,13,37.4796508,126.8770822,https://www.google.com/maps/place/%25ED%2588%25AC%25EC%258D%25B8%25ED%2594%258C%25EB%25A0%2588%25EC%259D%25B4%25EC%258A%25A4+%25EA%25B0%2580%25EC%2582%25B0%25EB%258C%2580%25EC%2584%25B1%25EB%2594%2594%25ED%258F%25B4%25EB%25A6%25AC%25EC%258A%25A4%25EC%25A0%2590/data=%213m1%214b1%214m6%213m5%211s0x357b61fcec602951:0x72270883d839b63%218m2%213d37.4796508%214d126.8770822%2116s%252Fg%252F1q5br_4b_?entry=ttu&g_ep=EgoyMDI1MDcyMS4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
시원칼국수,서울특별시 금천구 가산동 151-50,"서울특별시 금천구 가산로 126, 지상1층 (가산동)",한식,금천구,126.8924111,37.47678099,시원손칼국수,서울특별시 금천구 가산로 126,4.7,국수 전문점,19,37.4767338,126.8923838,https://www.google.com/maps/place/%25EC%258B%259C%25EC%259B%2590%25EC%2586%2590%25EC%25B9%25BC%25EA%25B5%25AD%25EC%2588%2598/data=%213m1%214b1%214m6%213m5%211s0x357b61df77b80441:0x2c655d9e2c125d25%218m2%213d37.4767338%214d126.8923838%2116s%252Fg%252F11g0kj66l0?entry=ttu&g_ep=EgoyMDI1MDcyMS4wIKXMDSoASAFQAw%253D%253D,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
동대문엽기떡볶이 시흥점,서울특별시 금천구 시흥동 890-15번지 지상2층,"서울특별시 금천구 시흥대로50길 9 (시흥동, 지상2층)",분식,금천구,126.9025561,37.45144969,동대문엽기떡볶이 금천시흥점,서울특별시 금천구 시흥동 번지 지상 890-15 2층,5,한식당,1,37.4514117,126.902551,https://www.google.com/maps/place/%25EB%258F%2599%25EB%258C%2580%25EB%25AC%25B8%25EC%2597%25BD%25EA%25B8%25B0%25EB%2596%25A1%25EB%25B3%25B6%25EC%259D%25B4+%25EA%25B8%2588%25EC%25B2%259C%25EC%258B%259C%25ED%259D%25A5%25EC%25A0%2590/data=%214m10%211m2%212m1%211z64-Z64yA66y47Je96riw65ah67O27J20IOyLnO2dpeygkCDquIjsspzqtaw%213m6%211s0x357b61b7245e40fd:0x6c93b82c53fdfd2b%218m2%213d37.4514117%214d126.902551%2115sCizrj5nrjIDrrLjsl73quLDrlqHrs7bsnbQg7Iuc7Z2l7KCQIOq4iOyynOq1rCIDiAEBWjEiL-uPmeuMgOusuCDsl73quLAg65ah67O27J20IOyLnO2dpSDsoJAg6riI7LKc6rWskgERa29yZWFuX3Jlc3RhdXJhbnSqAZIBCg0vZy8xMWMxd2o2YmxuEAEqKSIl64-Z64yA66y4IOyXveq4sCDrlqHrs7bsnbQg7Iuc7Z2lIOygkCgJMh8QASIbAWq8FdYrlYNhBW9lltpQVHE7TTejzP-SM7woMjMQAiIv64-Z64yA66y4IOyXveq4sCDrlqHrs7bsnbQg7Iuc7Z2lIOygkCDquIjsspzqtazgAQA%2116s%252Fg%252F11scqf02ny?entry=ttu&g_ep=EgoyMDI1MDcyMS4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
스쿨푸드 마리오아울렛점,서울특별시 금천구 가산동 60-20번지 마리오아울렛3관 지상12층,"서울특별시 금천구 벚꽃로 266 (가산동, 마리오아울렛3관 지상12층)",한식,금천구,126.8850159,37.47845606,스쿨푸드마리오아울렛점,서울특별시 금천구 가산동,2.6,한식,17,37.4785992,126.8851547,https://www.google.com/maps/place/%25EC%258A%25A4%25EC%25BF%25A8%25ED%2591%25B8%25EB%2593%259C%25EB%25A7%2588%25EB%25A6%25AC%25EC%2598%25A4%25EC%2595%2584%25EC%259A%25B8%25EB%25A0%259B%25EC%25A0%2590/data=%213m1%214b1%214m6%213m5%211s0x357b61e1915f6d57:0x9bafbfdb92b0d448%218m2%213d37.4785992%214d126.8851547%2116s%252Fg%252F1q5bvrk2y?entry=ttu&g_ep=EgoyMDI1MDcyMi4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
바르미샤브샤브,서울특별시 금천구 가산동 60-20 마리오아울렛3관 13층,"서울특별시 금천구 벚꽃로 266 (가산동, 마리오아울렛3관 13층)",한식,금천구,126.8850159,37.47845606,바르미샤브샤브 마리오아울렛 3관점,서울특별시 금천구 벚꽃로 266,1.5,스키야끼/샤브샤브 전문식당,18,37.4784556,126.8850161,https://www.google.com/maps/place/%25EB%25B0%2594%25EB%25A5%25B4%25EB%25AF%25B8%25EC%2583%25A4%25EB%25B8%258C%25EC%2583%25A4%25EB%25B8%258C+%25EB%25A7%2588%25EB%25A6%25AC%25EC%2598%25A4%25EC%2595%2584%25EC%259A%25B8%25EB%25A0%259B+3%25EA%25B4%2580%25EC%25A0%2590/data=%214m10%211m2%212m1%211z67CU66W066-47IOk67iM7IOk67iMIOq4iOyynOq1rA%213m6%211s0x357b61e1338de1ff:0x96422abcda0bded0%218m2%213d37.4784556%214d126.8850161%2115sCh_rsJTrpbTrr7jsg6TruIzsg6TruIwg6riI7LKc6rWsWiIiIOuwlOultOuvuCDsg6TruIzsg6TruIwg6riI7LKc6rWskgEjc2hhYnVfc2hhYnVfYW5kX3N1a2l5YWtpX3Jlc3RhdXJhbnSqAUkQATIfEAEiG0nIizCs4QwBeA6NrcjjAad2Q3Itc0IJYjGBljIkEAIiIOuwlOultOuvuCDsg6TruIzsg6TruIwg6riI7LKc6rWs4AEA%2116s%252Fg%252F11bxb9jn2h?entry=ttu&g_ep=EgoyMDI1MDcyMS4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
미사리밀빛초계국수 가산 하이시티점,서울특별시 금천구 가산동 371-17번지 BYC하이시티 지하1층 B117호,"서울특별시 금천구 가산디지털1로 131, B117호 (가산동, BYC하이시티 지하1층)",한식,금천구,126.8823346,37.47701083,미사리밀빛초계국수 가산하이시티점,서울특별시 금천구 가산디지털1로 131,4,한식,51,37.4770104,126.8823347,https://www.google.com/maps/place/%25EB%25AF%25B8%25EC%2582%25AC%25EB%25A6%25AC%25EB%25B0%2580%25EB%25B9%259B%25EC%25B4%2588%25EA%25B3%2584%25EA%25B5%25AD%25EC%2588%2598+%25EA%25B0%2580%25EC%2582%25B0%25ED%2595%2598%25EC%259D%25B4%25EC%258B%259C%25ED%258B%25B0%25EC%25A0%2590/data=%213m1%214b1%214m6%213m5%211s0x357b61a2614f754d:0xfc2c2769a5a32408%218m2%213d37.4770104%214d126.8823347%2116s%252Fg%252F11fmycg0qy?entry=ttu&g_ep=EgoyMDI1MDcyMS4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
속초코다리찜,서울특별시 금천구 시흥동 119-1번지 지상1층,"서울특별시 금천구 시흥대로63길 19-1, 지상1층 (시흥동)",식육(숯불구이),금천구,126.8984775,37.45495327,속초코다리찜,시흥동 119-1번지 1층 금천구 서울특별시 KR,4.7,식육(숯불구이),7,37.454922,126.8984613,https://www.google.com/maps/place/%25EC%2586%258D%25EC%25B4%2588%25EC%25BD%2594%25EB%258B%25A4%25EB%25A6%25AC%25EC%25B0%259C/data=%214m10%211m2%212m1%211z7IaN7LSI7L2U64uk66as7LCcIOq4iOyynOq1rA%213m6%211s0x357b61b84fa2aae3:0x55a3094eb6c5853b%218m2%213d37.454922%214d126.8984613%2115sChzsho3stIjsvZTri6TrpqzssJwg6riI7LKc6rWsWiAiHuyGjey0iCDsvZTri6Trpqwg7LCcIOq4iOyynOq1rJIBCnJlc3RhdXJhbnSqAUcQATIfEAEiGzSQ-G0dtb__lgzuGWImSzfbALV6tyJ8OSU0dDIiEAIiHuyGjey0iCDsvZTri6Trpqwg7LCcIOq4iOyynOq1rOABAA%2116s%252Fg%252F11ghrgsltg?entry=ttu&g_ep=EgoyMDI1MDcyMS4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
서대문 김치찜 앤 삼겹살,서울특별시 금천구 독산동 291-1 현대지식산업센터 제티-엘136호,"서울특별시 금천구 두산로 70 (독산동, 현대지식산업센터 제티-엘136호)",한식,금천구,126.8956019,37.46900829,서대문김치찜 독산동,서울특별시 금천구 두산로 70,4.7,한식당,19,37.469156,126.8957142,https://www.google.com/maps/place/%25EC%2584%259C%25EB%258C%2580%25EB%25AC%25B8%25EA%25B9%2580%25EC%25B9%2598%25EC%25B0%259C+%25EB%258F%2585%25EC%2582%25B0%25EB%258F%2599/data=%213m1%214b1%214m6%213m5%211s0x357b61dbaaaaaaab:0x1645e6b98da161bf%218m2%213d37.469156%214d126.8957142%2116s%252Fg%252F11r_ghgjb7?entry=ttu&g_ep=EgoyMDI1MDcyMi4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
오봉집,"서울특별시 금천구 가산동 691-3 더루벤스밸리, 지상1층 103-1호","서울특별시 금천구 가산디지털1로 1, 더루벤스밸리 지상1층 103-1호 (가산동)",중국식,금천구,126.8871128,37.46621312,오봉집,가산동 691-3번지 1층 104-2호 금천구 서울특별시 KR,3.6,한식당,35,37.4661963,126.8872872,https://www.google.com/maps/place/%25EC%2598%25A4%25EB%25B4%2589%25EC%25A7%2591/data=%214m10%211m2%212m1%211z7Jik67SJ7KeRIOq4iOyynOq1rA%213m6%211s0x357b6135449627bf:0xa51822c99dd3ed7d%218m2%213d37.4661963%214d126.8872872%2115sChPsmKTrtInsp5Eg6riI7LKc6rWsWhYiFOyYpOu0iSDsp5Eg6riI7LKc6rWskgERa29yZWFuX3Jlc3RhdXJhbnSqAT0QATIfEAEiGytiO6F8JlcoEgWG2iE6CzA8B2mtt3BzYN6hcTIYEAIiFOyYpOu0iSDsp5Eg6riI7LKc6rWs4AEA%2116s%252Fg%252F11rz3s5j4_?entry=ttu&g_ep=EgoyMDI1MDcyMS4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
구이명가,서울특별시 금천구 가산동 458-27번지 지상1층,"서울특별시 금천구 가산디지털2로 138-9, 지상1층 (가산동)",한식,금천구,126.879531,37.48022254,구이명가,서울특별시 금천구 가산동,3.9,숯불구이/바베큐전문점,98,37.480183,126.8795198,https://www.google.com/maps/place/%25EA%25B5%25AC%25EC%259D%25B4%25EB%25AA%2585%25EA%25B0%2580/data=%213m1%214b1%214m6%213m5%211s0x357b61e2da785205:0x5bdaebfcd7333ecd%218m2%213d37.480183%214d126.8795198%2116s%252Fg%252F1tfhxhph?entry=ttu&g_ep=EgoyMDI1MDcyMS4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
피자탑 금천소하점,서울특별시 금천구 시흥동 841-45 지상1층,"서울특별시 금천구 금하로11길 10, 지상1층 (시흥동)",분식,금천구,126.9034145,37.45445657,피자탑 금천점,서울특별시 금천구 금하로11길 10,1,피자 전문점,1,37.4544726,126.9033766,https://www.google.com/maps/place/%25ED%2594%25BC%25EC%259E%2590%25ED%2583%2591+%25EA%25B8%2588%25EC%25B2%259C%25EC%25A0%2590/data=%213m1%214b1%214m6%213m5%211s0x357b61b62e0b0fe9:0x56df273e94e42ab9%218m2%213d37.4544726%214d126.9033766%2116s%252Fg%252F11jv7y9hby?entry=ttu&g_ep=EgoyMDI1MDcyMS4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
태양부양꼬치,서울특별시 금천구 시흥동 909-24 지상2층,"서울특별시 금천구 은행나무로 51, 지상2층 (시흥동)",중국식,금천구,126.9080437,37.45115252,태양부 양꼬치 시흥점,서울특별시 금천구 시흥동 909-24 2 층,4.3,중국식,18,37.4511837,126.9080725,https://www.google.com/maps/place/%25ED%2583%259C%25EC%2596%2591%25EB%25B6%2580+%25EC%2596%2591%25EA%25BC%25AC%25EC%25B9%2598+%25EC%258B%259C%25ED%259D%25A5%25EC%25A0%2590/data=%214m10%211m2%212m1%211z7YOc7JaR67aA7JaR6rys7LmYIOq4iOyynOq1rA%213m6%211s0x357b61b5ac087b0f:0xc8d2348774572dd3%218m2%213d37.4511837%214d126.9080725%2115sChztg5zslpHrtoDslpHqvKzsuZgg6riI7LKc6rWsWiAiHu2DnOyWkSDrtoDslpEg6rys7LmYIOq4iOyynOq1rJIBCnJlc3RhdXJhbnSqAUcQATIfEAEiG1Y_OFC9hWO38oZEA3gZYQSkD4H8vvpnpIPnNDIiEAIiHu2DnOyWkSDrtoDslpEg6rys7LmYIOq4iOyynOq1rOABAA%2116s%252Fg%252F11fzc7mcs7?entry=ttu&g_ep=EgoyMDI1MDcyMi4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
옛날우거지추어탕,서울특별시 금천구 시흥동 114-9번지 지상1층,"서울특별시 금천구 시흥대로63길 29, 지상1층 (시흥동)",한식,금천구,126.898008,37.45503562,옛날우거지추어탕,서울특별시 금천구 시흥동 114-9 1층,4.5,추어탕 전문점,13,37.4550489,126.8980346,https://www.google.com/maps/place/%25EC%2598%259B%25EB%2582%25A0%25EC%259A%25B0%25EA%25B1%25B0%25EC%25A7%2580%25EC%25B6%2594%25EC%2596%25B4%25ED%2583%2595/data=%213m1%214b1%214m6%213m5%211s0x357b61b856d2da3d:0x1ca1df8094e06b3b%218m2%213d37.4550489%214d126.8980346%2116s%252Fg%252F11f64djth1?entry=ttu&g_ep=EgoyMDI1MDcyMS4wIKXMDSoASAFQAw%253D%253D,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
