사업장명,지번주소,도로명주소,업태구분명,구,경도,위도,구글가게명,구글주소,별점,카테고리,리뷰수,구글위도,구글경도,지도링크,시원한 음식,뜨끈한 국물,매콤한 음식,든든한 한끼,육류구이/고기파티,가볍게 간단히,술 한잔 하기 좋은날,디저트/카페,이국적인 음식,해산물/생선요리,패스트푸드,가족/단체 외식,건강/채식/특수식단,W_클리어,W_구름,W_비,W_이슬비,W_뇌우,W_눈,W_분위기
정상,서울특별시 강남구 논현동 7-20,서울특별시 강남구 논현로149길 6 (논현동),한식,강남구,127.0278081,37.51879581,정상,서울특별시 강남구 논현로149길 6,4.7,숯불구이/바베큐전문점,3,37.5187954,127.0278082,https://www.google.com/maps/place/%25EC%25A0%2595%25EC%2583%2581/data=%214m10%211m2%212m1%211z7KCV7IOBIOqwleuCqOq1rA%213m6%211s0x357ca3007ef41f85:0x364d469f1753dc20%218m2%213d37.5187954%214d127.0278082%2115sChDsoJXsg4Eg6rCV64Ko6rWsWhIiEOygleyDgSDqsJXrgqjqtaySARNiYXJiZWN1ZV9yZXN0YXVyYW50qgFFEAEqCiIG7KCV7IOBKAkyHxABIhuu1IJT2Jkh-mhgDbBm7bq62M5oPnNpeMHggSAyFBACIhDsoJXsg4Eg6rCV64Ko6rWs4AEA%2116s%252Fg%252F11lzv3mwtd?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
아라도,서울특별시 강남구 신사동 577-0번지,서울특별시 강남구 논현로175길 25 (신사동),일식,강남구,127.0266874,37.52543082,아라도,서울특별시 강남구 논현로175길 25,4.2,일식당 및 일정식집,68,37.5254901,127.0266626,https://www.google.com/maps/place/%25EC%2595%2584%25EB%259D%25BC%25EB%258F%2584/data=%213m1%214b1%214m6%213m5%211s0x357ca393d4b066df:0xf9f61eacdf64fcaa%218m2%213d37.5254901%214d127.0266626%2116s%252Fg%252F1wfcm2k_?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
세종한우,서울특별시 강남구 논현동 89-22 국제빌딩,"서울특별시 강남구 학동로 219, 국제빌딩 지하1층 (논현동)",한식,강남구,127.0331374,37.51504831,세종한우,서울특별시 강남구 논현로 642,4.2,한식 고기구이 레스토랑,988,37.5149071,127.0330336,https://www.google.com/maps/place/%25EC%2584%25B8%25EC%25A2%2585%25ED%2595%259C%25EC%259A%25B0/data=%213m1%214b1%214m6%213m5%211s0x357ca3f0f256dca9:0x7748ef7344abbbdd%218m2%213d37.5149071%214d127.0330336%2116s%252Fg%252F1tcvm6hp?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
원할머니보쌈개포점,서울특별시 강남구 개포동 158-8 지상1층,"서울특별시 강남구 선릉로4길 13 (개포동,지상1층)",한식,강남구,127.0622167,37.48277523,원할머니보쌈족발 개포점,서울특별시 강남구 선릉로4길 13,3.8,족발가게,115,37.4827115,127.0622097,https://www.google.com/maps/place/%25EC%259B%2590%25ED%2595%25A0%25EB%25A8%25B8%25EB%258B%2588%25EB%25B3%25B4%25EC%258C%2588%25EC%25A1%25B1%25EB%25B0%259C+%25EA%25B0%259C%25ED%258F%25AC%25EC%25A0%2590/data=%213m1%214b1%214m6%213m5%211s0x357ca698880dd06b:0x99f0d3aa18f53c64%218m2%213d37.4827115%214d127.0622097%2116s%252Fg%252F1vr1tlwm?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
행복밥상,서울특별시 강남구 논현동 143-3번지,"서울특별시 강남구 학동로2길 28, 지하1층 (논현동)",한식,강남구,127.022829,37.5095643,행복밥상,서울특별시 강남구 학동로2길 28,3.8,한식,8,37.5095284,127.0228391,https://www.google.com/maps/place/%25ED%2596%2589%25EB%25B3%25B5%25EB%25B0%25A5%25EC%2583%2581/data=%214m10%211m2%212m1%211z7ZaJ67O167Cl7IOBIOqwleuCqOq1rA%213m6%211s0x357ca33a74e7740b:0x17b0b1075a072743%218m2%213d37.5095284%214d127.0228391%2115sChbtlonrs7XrsKXsg4Eg6rCV64Ko6rWsWhkiF-2WieuztSDrsKXsg4Eg6rCV64Ko6rWskgEKcmVzdGF1cmFudKoBUxABKhEiDe2WieuztSDrsKXsg4EoCTIfEAEiG1ysL8LA3jA8kN7sfuQsCATrBilBOHTEQ7BMfzIbEAIiF-2WieuztSDrsKXsg4Eg6rCV64Ko6rWs4AEA%2116s%252Fg%252F11ghn51lh0?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
카레데이,서울특별시 강남구 도곡동 542-5번지 선일빌딩 지하1층,"서울특별시 강남구 도곡로 226 (도곡동, 선일빌딩 지하1층)",한식,강남구,127.0435902,37.49295141,카레데이,"번지 B1, 542-5 도곡동 강남구 서울특별시",3.9,일본식 카레 전문식당,69,37.4928783,127.0435865,https://www.google.com/maps/place/%25EC%25B9%25B4%25EB%25A0%2588%25EB%258D%25B0%25EC%259D%25B4/data=%213m1%214b1%214m6%213m5%211s0x357ca6ab96312b75:0xf949364023e4bf83%218m2%213d37.4928783%214d127.0435865%2116s%252Fg%252F11cly3553f?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
하연 한정식,서울특별시 강남구 논현동 255-10번지 지상1층,"서울특별시 강남구 봉은사로47길 60, 지상1층 (논현동)",경양식,강남구,127.0400492,37.51365175,하연한정식,서울특별시 강남구 논현2동 255-10,3.3,경양식,4,37.5136276,127.0400635,https://www.google.com/maps/place/%25ED%2595%2598%25EC%2597%25B0%25ED%2595%259C%25EC%25A0%2595%25EC%258B%259D/data=%213m1%214b1%214m6%213m5%211s0x357ca40a7f6703a5:0x9e036d37f0de57df%218m2%213d37.5136276%214d127.0400635%2116s%252Fg%252F11clyt1x_c?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
(신)오양절면,서울특별시 강남구 도곡동 954-19번지,서울특별시 강남구 남부순환로355길 13 (도곡동),한식,강남구,127.0357026,37.48584816,오향절면 양재본점,서울특별시 강남구 도곡동 954-19,3.9,국수 전문점,613,37.4858778,127.0357351,https://www.google.com/maps/place/%25EC%2598%25A4%25ED%2596%25A5%25EC%25A0%2588%25EB%25A9%25B4+%25EC%2596%2591%25EC%259E%25AC%25EB%25B3%25B8%25EC%25A0%2590/data=%213m1%214b1%214m6%213m5%211s0x357ca14c0c23a831:0x2a18704fc8016eb8%218m2%213d37.4858778%214d127.0357351%2116s%252Fg%252F1q5bvxk1c?entry=ttu&g_ep=EgoyMDI1MDcxNi4wIKXMDSoASAFQAw%253D%253D,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
디오엠 삼성1,서울특별시 강남구 삼성동 153-54번지 지상1층,"서울특별시 강남구 테헤란로87길 41, 지상1층 (삼성동)",경양식,강남구,127.0576141,37.51048369,디오엠,서울특별시 강남구 삼성동 153-54,2,칵테일바,3,37.5104396,127.0575715,https://www.google.com/maps/place/%25EB%2594%2594%25EC%2598%25A4%25EC%2597%25A0/data=%213m1%214b1%214m6%213m5%211s0x357ca46b3843191b:0xa113157b29dd90a8%218m2%213d37.5104396%214d127.0575715%2116s%252Fg%252F11fx8_18c5?entry=ttu&g_ep=EgoyMDI1MDcxNi4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
명오뎅빠,서울특별시 강남구 역삼동 832-33번지 지상1층102호,"서울특별시 강남구 역삼로4길 16 (역삼동,지상1층102호)",분식,강남구,127.0320236,37.49240904,명오뎅빠,역삼동 832-33번지 102호 강남구 서울특별시 KR,3.6,술집,9,37.4923487,127.0319943,https://www.google.com/maps/place/%25EB%25AA%2585%25EC%2598%25A4%25EB%258E%2585%25EB%25B9%25A0/data=%213m1%214b1%214m6%213m5%211s0x357ca151cb33abf7:0x5eebbc8b9d016aa7%218m2%213d37.4923487%214d127.0319943%2116s%252Fg%252F11ghrgqp3r?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
레드175,서울특별시 강남구 대치동 938-16 105호,"서울특별시 강남구 도곡로 413, 지상1층 105호 (대치동)",패스트푸드,강남구,127.0557612,37.49759596,레드175 한티역점,대치동 938-16번지 105호 GOOD 강남구 서울특별시 KR,4.7,패스트푸드,3,37.4974051,127.0556315,https://www.google.com/maps/place/%25EB%25A0%2588%25EB%2593%259C175+%25ED%2595%259C%25ED%258B%25B0%25EC%2597%25AD%25EC%25A0%2590/data=%214m10%211m2%212m1%211z66CI65OcMTc1IOqwleuCqOq1rA%213m6%211s0x357ca41be68596c3:0x201be8e666e7fc8b%218m2%213d37.4974051%214d127.0556315%2115sChProIjrk5wxNzUg6rCV64Ko6rWsWhYiFOugiOuTnCAxNzUg6rCV64Ko6rWskgEKcmVzdGF1cmFudKoBXAoNL2cvMTFyOXBtdjMyMhABKg4iCuugiOuTnCAxNzUoCTIfEAEiG67kHkyhK-WhVo33QiOiyM10vMHlOfdraw2gEDIYEAIiFOugiOuTnCAxNzUg6rCV64Ko6rWs4AEA%2116s%252Fg%252F11f64drrvb?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
한사리감자탕&뼈구이 선릉점,서울특별시 강남구 역삼동 697-10,서울특별시 강남구 테헤란로53길 17 (역삼동),한식,강남구,127.0466266,37.50547845,한사리감자탕&뼈구이 선릉점,서울특별시 강남구 테헤란로53길 17 1 층,5,한식,1,37.505478,127.0466268,https://www.google.com/maps/place/%25ED%2595%259C%25EC%2582%25AC%25EB%25A6%25AC%25EA%25B0%2590%25EC%259E%2590%25ED%2583%2595%2526%25EB%25BC%2588%25EA%25B5%25AC%25EC%259D%25B4+%25EC%2584%25A0%25EB%25A6%2589%25EC%25A0%2590/data=%213m1%214b1%214m6%213m5%211s0x357ca5004d66ff89:0x1c5555f2c409b149%218m2%213d37.505478%214d127.0466268%2116s%252Fg%252F11w8l4tgy6?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
아이엠씨,"서울특별시 강남구 청담동 118-17번지 네이처포엠빌딩 지하1층 B106,B107호 ","서울특별시 강남구 압구정로 461 (청담동,네이처포엠빌딩 지하1층 B106,B107호)",경양식,강남구,127.0472383,37.52528327,아이엠씨,서울특별시 강남구 청담동 118-17,4.3,카페,110,37.5252175,127.0472183,https://www.google.com/maps/place/%25EC%2595%2584%25EC%259D%25B4%25EC%2597%25A0%25EC%2594%25A8/data=%213m1%214b1%214m6%213m5%211s0x357ca47bb3add8f3:0xf450f55a8c03d707%218m2%213d37.5252175%214d127.0472183%2116s%252Fg%252F1tt1f51r?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
녹두만두집,서울특별시 강남구 신사동 661-1번지 동서상가1층5-가호,"서울특별시 강남구 압구정로 338 (신사동,동서상가1층5-가호)",분식,강남구,127.0389012,37.5279214,만두집,서울특별시 강남구 압구정로 338,4.2,만두 전문점,764,37.5278827,127.0389978,https://www.google.com/maps/place/%25EB%25A7%258C%25EB%2591%2590%25EC%25A7%2591/data=%214m10%211m2%212m1%211z64W565GQ66eM65GQ7KeRIOqwleuCqOq1rA%213m6%211s0x357ca3879ee734fb:0x1752f6cde0254d53%218m2%213d37.5278827%214d127.0389978%2115sChnrhbnrkZDrp4zrkZDsp5Eg6rCV64Ko6rWsWh0iG-uFueuRkCDrp4zrkZAg7KeRIOqwleuCqOq1rJIBE2R1bXBsaW5nX3Jlc3RhdXJhbnSqAVsKCS9tLzAyY3ZwbhABKgoiBuuFueuRkCgJMh8QASIbKdvf4A9TJfKQu-8DZJx8M9llBZP8ztsMI4VnMh8QAiIb64W565GQIOunjOuRkCDsp5Eg6rCV64Ko6rWs4AEA%2116s%252Fg%252F1tfkt7yk?entry=ttu&g_ep=EgoyMDI1MDcxNi4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
속초어시장,서울특별시 강남구 대치동 895-1 가리온,"서울특별시 강남구 삼성로85길 39, 가리온 지상1층 106~109호 (대치동)",기타,강남구,127.0541145,37.50425664,속초오징어어시장 선릉역점,서울특별시 강남구 삼성로85길 39 1층 109호,5,해산물 요리 전문식당,1,37.5042562,127.0541147,https://www.google.com/maps/place/%25EC%2586%258D%25EC%25B4%2588%25EC%2598%25A4%25EC%25A7%2595%25EC%2596%25B4%25EC%2596%25B4%25EC%258B%259C%25EC%259E%25A5+%25EC%2584%25A0%25EB%25A6%2589%25EC%2597%25AD%25EC%25A0%2590/data=%214m10%211m2%212m1%211z7IaN7LSI7Ja07Iuc7J6lIOqwleuCqOq1rA%213m6%211s0x357ca5002fc7d043:0x5903be141799454d%218m2%213d37.5042562%214d127.0541147%2115sChnsho3stIjslrTsi5zsnqUg6rCV64Ko6rWsWhwiGuyGjey0iCDslrTsi5zsnqUg6rCV64Ko6rWskgESc2VhZm9vZF9yZXN0YXVyYW50qgFDEAEyHxABIhsArksiAJ_CnsdxkS4igM8izTz14nye-GeLsmoyHhACIhrsho3stIgg7Ja07Iuc7J6lIOqwleuCqOq1rOABAA%2116s%252Fg%252F11x85sd1zj?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
옛골 원조 양평해장국,서울특별시 강남구 삼성동 161-8 지상1층,"서울특별시 강남구 영동대로106길 29 (삼성동,지상1층)",한식,강남구,127.0635031,37.51416317,원조 양평해장국,서울특별시 강남구 삼성동 161-8,3.9,한식,225,37.5140292,127.0635774,https://www.google.com/maps/place/%25EC%259B%2590%25EC%25A1%25B0+%25EC%2596%2591%25ED%258F%2589%25ED%2595%25B4%25EC%259E%25A5%25EA%25B5%25AD/data=%214m10%211m2%212m1%211z7Jib6rOoIOybkOyhsCDslpHtj4ntlbTsnqXqta0g6rCV64Ko6rWs%213m6%211s0x357ca53b3e1a7f19:0x969256ce36e16225%218m2%213d37.5140292%214d127.0635774%2115sCifsmJvqs6gg7JuQ7KGwIOyWke2Pie2VtOyepeq1rSDqsJXrgqjqtaxaKiIo7Jib6rOoIOybkOyhsCDslpHtj4kg7ZW07J6l6rWtIOqwleuCqOq1rJIBCnJlc3RhdXJhbnSqAXUQASoiIh7smJvqs6gg7JuQ7KGwIOyWke2PiSDtlbTsnqXqta0oCTIfEAEiGxDxtKcdQrM3Ae_5Ek8hLBZilm3xEQ9t0Ri3ezIsEAIiKOyYm-qzqCDsm5DsobAg7JaR7Y-JIO2VtOyepeq1rSDqsJXrgqjqtazgAQA%2116s%252Fg%252F11h105173z?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
보슬보슬 역삼본점,서울특별시 강남구 역삼동 828-22 남곡빌딩지상1층,"서울특별시 강남구 논현로85길 59 (역삼동,남곡빌딩지상1층)",중국식,강남구,127.0332824,37.49761785,보슬보슬 역삼본점(restaurants),서울특별시 강남구 논현로85길 59 남곡빌딩 1층,4.1,중국식,455,37.4976807,127.0332244,https://www.google.com/maps/place/%25EB%25B3%25B4%25EC%258A%25AC%25EB%25B3%25B4%25EC%258A%25AC+%25EC%2597%25AD%25EC%2582%25BC%25EB%25B3%25B8%25EC%25A0%2590%28restaurants%29/data=%213m1%214b1%214m6%213m5%211s0x357ca15718c7ab71:0x76eeddb19f916766%218m2%213d37.4976807%214d127.0332244%2116s%252Fg%252F11fr1wvmy9?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
나주곰탕우정집,서울특별시 강남구 역삼동 636-16 지상1층,"서울특별시 강남구 강남대로94길 57 (역삼동,지상1층)",한식,강남구,127.0318804,37.50061489,나주곰탕우정집,서울특별시,3.8,한식,108,37.5005716,127.0318828,https://www.google.com/maps/place/%25EB%2582%2598%25EC%25A3%25BC%25EA%25B3%25B0%25ED%2583%2595%25EC%259A%25B0%25EC%25A0%2595%25EC%25A7%2591/data=%213m1%214b1%214m6%213m5%211s0x357ca157d513d30b:0xbafa2226e5ef74b2%218m2%213d37.5005716%214d127.0318828%2116s%252Fg%252F1tsclycy?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
청담 생골뱅이,서울특별시 강남구 신사동 561-17번지 가림빌딩 지하1층,"서울특별시 강남구 도산대로17길 4 (신사동, 가림빌딩 지하1층)",한식,강남구,127.0251296,37.51900976,청담생골뱅이,서울특별시 강남구 신사동 561-17,4,한식,6,37.5189515,127.0251235,https://www.google.com/maps/place/%25EC%25B2%25AD%25EB%258B%25B4%25EC%2583%259D%25EA%25B3%25A8%25EB%25B1%2585%25EC%259D%25B4/data=%213m1%214b1%214m6%213m5%211s0x357b46cc90005469:0x10f774e14258b966%218m2%213d37.5189515%214d127.0251235%2116s%252Fg%252F11g0kj6388?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
아카라,서울특별시 강남구 논현동 272-31,"서울특별시 강남구 봉은사로43길 14, 지상1층 (논현동)",식육(숯불구이),강남구,127.0399167,37.51017223,아카라,서울특별시 강남구 봉은사로43길 14,4.3,식육(숯불구이),113,37.5101718,127.0399169,https://www.google.com/maps/place/%25EC%2595%2584%25EC%25B9%25B4%25EB%259D%25BC/data=%213m1%214b1%214m6%213m5%211s0x357ca3f620c5cb9d:0xdc8de8b8a376f926%218m2%213d37.5101718%214d127.0399169%2116s%252Fg%252F11g0kjlylm?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
동호치킨,서울특별시 강남구 삼성동 116-0,서울특별시 강남구 봉은사로 466 (삼성동),분식,강남구,127.0507357,37.51195355,동호숯불바베큐호프,서울특별시 강남구 봉은사로 466,4.8,닭요리전문점,5,37.5119862,127.0506011,https://www.google.com/maps/place/%25EB%258F%2599%25ED%2598%25B8%25EC%2588%25AF%25EB%25B6%2588%25EB%25B0%2594%25EB%25B2%25A0%25ED%2581%2590%25ED%2598%25B8%25ED%2594%2584/data=%214m10%211m2%212m1%211z64-Z7Zi47LmY7YKoIOqwleuCqOq1rA%213m6%211s0x357ca50024ddb837:0x77f6223a4a608a7%218m2%213d37.5119862%214d127.0506011%2115sChbrj5ntmLjsuZjtgqgg6rCV64Ko6rWsWhkiF-uPme2YuCDsuZjtgqgg6rCV64Ko6rWskgESY2hpY2tlbl9yZXN0YXVyYW50qgFTEAEqESIN64-Z7Zi4IOy5mO2CqCgJMh8QASIbBtb8CPvHuKKXZLbM-pcz-fYz4Kva8Z5ooM00MhsQAiIX64-Z7Zi4IOy5mO2CqCDqsJXrgqjqtazgAQA%2116s%252Fg%252F11ldmn81t6?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
삼호짱뚱이,서울특별시 강남구 논현동 64-0,서울특별시 강남구 도산대로34길 11 (논현동),한식,강남구,127.0310447,37.51962345,삼호짱뚱이,서울특별시 강남구 도산대로34길 11,4.2,한식,360,37.5195901,127.0309988,https://www.google.com/maps/place/%25EC%2582%25BC%25ED%2598%25B8%25EC%25A7%25B1%25EB%259A%25B1%25EC%259D%25B4/data=%213m1%214b1%214m6%213m5%211s0x357ca38d33968845:0xb44ae554f5d55ddf%218m2%213d37.5195901%214d127.0309988%2116s%252Fg%252F1td6klpm?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
청담25,서울특별시 강남구 청담동 124-11,"서울특별시 강남구 압구정로79길 32, 2층 201,202,203,204호 (청담동)",한식,강남구,127.0498234,37.52502453,청담25,서울특별시 강남구 청담동 124-11,4,한식당,217,37.5249862,127.0498222,https://www.google.com/maps/place/%25EC%25B2%25AD%25EB%258B%25B425/data=%213m1%214b1%214m6%213m5%211s0x357ca47b3be21afb:0x14407f45ca7675dc%218m2%213d37.5249862%214d127.0498222%2116s%252Fg%252F11gdkp165_?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
루팡,서울특별시 강남구 청담동 84-18 1층,"서울특별시 강남구 선릉로160길 5, 1층 (청담동)",경양식,강남구,127.040759,37.5263916,바 루핀,서울특별시 강남구 청담동 선릉로160길 5,4.4,바 & 그릴,87,37.5263762,127.0407594,https://www.google.com/maps/place/%25EB%25B0%2594+%25EB%25A3%25A8%25ED%2595%2580/data=%213m1%214b1%214m6%213m5%211s0x357ca4786d6e4fb9:0x7d7bf2f93006b010%218m2%213d37.5263762%214d127.0407594%2116s%252Fg%252F11bwfmhqc1?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
세로수맥주창고,서울특별시 강남구 신사동 514-4,"서울특별시 강남구 강남대로152길 28, 지하1층 (신사동)",호프/통닭,강남구,127.0217086,37.5176208,세로수 맥주창고,서울특별시 강남구 강남대로152길 28 지하 1층,3.8,술집,69,37.5175681,127.0217037,https://www.google.com/maps/place/%25EC%2584%25B8%25EB%25A1%259C%25EC%2588%2598+%25EB%25A7%25A5%25EC%25A3%25BC%25EC%25B0%25BD%25EA%25B3%25A0/data=%213m1%214b1%214m6%213m5%211s0x357ca3e970ed4c6d:0x8a5b8f77ec51218b%218m2%213d37.5175681%214d127.0217037%2116s%252Fg%252F11hcmp8dn5?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
버거스하이 Burger.s High,서울특별시 강남구 수서동 716-0 사이룩스 1층 103호,"서울특별시 강남구 광평로 295 (수서동,사이룩스 1층 103호)",경양식,강남구,127.1041899,37.48845643,Burger's high,서울특별시 강남구 광평로 295 사이룩스오피스텔 동관 1층 103호,5,햄버거 전문점,2,37.4884077,127.1041539,https://www.google.com/maps/place/Burger%27s+high/data=%214m10%211m2%212m1%211z67KE6rGw7Iqk7ZWY7J20IEJ1cmdlci5zIEhpZ2gg6rCV64Ko6rWs%213m6%211s0x357ca56158a35c25:0x912e53fb6d8a46ca%218m2%213d37.4884077%214d127.1041539%2115sCifrsoTqsbDsiqTtlZjsnbQgQnVyZ2VyLnMgSGlnaCDqsJXrgqjqtaxaKyIp67KE6rGwIOyKpCDtlZjsnbQgYnVyZ2VyIHMgaGlnaCDqsJXrgqjqtaySARRoYW1idXJnZXJfcmVzdGF1cmFudKoBdxABKiMiH-uyhOqxsCDsiqQg7ZWY7J20IGJ1cmdlciBzIGhpZ2goCTIfEAEiGwENPv6pANQICANURBw-JKebNv_mt7tJjeFQETItEAIiKeuyhOqxsCDsiqQg7ZWY7J20IGJ1cmdlciBzIGhpZ2gg6rCV64Ko6rWs4AEA%2116s%252Fg%252F11nxnxymjn?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
