사업장명,지번주소,도로명주소,업태구분명,구,경도,위도
신짜장,서울특별시 도봉구 방학동 686-58번지 (1층) ,"서울특별시 도봉구 도봉로145길 56 (방학동,(1층))",중국식,도봉구,127.0395375,37.66474389
장군갈비,서울특별시 도봉구 방학동 735 성원아파트상가 지상1층 ,"서울특별시 도봉구 도당로6길 20, 지상1층 (방학동)",식육(숯불구이),도봉구,127.0356538,37.66180577
희정 커피호프,서울특별시 도봉구 창동 659-28 지하 1층 ,"서울특별시 도봉구 도봉로118길 12, 지하1층 (창동)",기타,도봉구,127.0357845,37.64891211
기막힌 밥상,서울특별시 도봉구 방학동 696-5 ,"서울특별시 도봉구 도당로 84, 1층 (방학동)",한식,도봉구,127.0365944,37.66505116
꼬치의 품격(방학점),서울특별시 도봉구 방학동 718-7 이에스에이아파트 ,"서울특별시 도봉구 마들로 657, 1층 128호 (방학동, 이에스에이아파트)",기타,도봉구,127.045515,37.66865962
통갈비살집,서울특별시 도봉구 방학동 690-1 ,"서울특별시 도봉구 방학로6길 18, 1층 (방학동)",한식,도봉구,127.0372648,37.66381167
모두의 피자,서울특별시 도봉구 쌍문동 734 지하2층 105호 ,"서울특별시 도봉구 노해로 144, 지하2층 105호 (쌍문동)",경양식,도봉구,127.0266841,37.64708589
식 후 땡,서울특별시 도봉구 방학동 632-81 ,"서울특별시 도봉구 도당로13다길 9-28, 우측 1층 (방학동)",한식,도봉구,127.0346957,37.66510214
한끼어때,서울특별시 도봉구 창동 299 상아1차아파트 ,"서울특별시 도봉구 해등로 118, 상가동 1층 103호 (창동, 상아1차아파트)",호프/통닭,도봉구,127.0423664,37.65400575
프랭크버거 신창점,서울특별시 도봉구 창동 557-97 ,"서울특별시 도봉구 덕릉로 232, 1층 (창동)",기타,도봉구,127.0381405,37.63842092
대박집소갈비살,서울특별시 도봉구 쌍문동 45-3 ,"서울특별시 도봉구 도봉로133길 45, 1층 (쌍문동)",한식,도봉구,127.0370654,37.65781694
미라클커피호프,서울특별시 도봉구 도봉동 616-19 ,"서울특별시 도봉구 도봉로 767, 지하1층 (도봉동)",호프/통닭,도봉구,127.043828,37.6729709
30년 불멸의 닭발,서울특별시 도봉구 창동 455-1 ,"서울특별시 도봉구 덕릉로60길 58, 1층 우측호 (창동)",호프/통닭,도봉구,127.0405898,37.63768633
도깨비어,서울특별시 도봉구 방학동 694-22 ,"서울특별시 도봉구 방학로6길 33, 1층 (방학동)",호프/통닭,도봉구,127.0365656,37.66422094
유부애,서울특별시 도봉구 쌍문동 422-57 ,"서울특별시 도봉구 삼양로144길 25-5, 1층 (쌍문동)",일식,도봉구,127.0143521,37.65201616
주인포차,서울특별시 도봉구 창동 135-28 창동 SR스타빌 1층 109호 ,"서울특별시 도봉구 노해로63길 84-9, 창동 SR스타빌 1층 109호 (창동)",한식,도봉구,127.0471377,37.65251186
와우낙지,서울특별시 도봉구 도봉동 282-312 ,"서울특별시 도봉구 도봉산4길 7, 1층 (도봉동)",한식,도봉구,127.0420116,37.68778691
막둥이네 만남의 장소,서울특별시 도봉구 도봉동 282-332 ,"서울특별시 도봉구 도봉산4나길 11, 1층 (도봉동)",호프/통닭,도봉구,127.0431401,37.68835729
신창분식,서울특별시 도봉구 창동 552-8 1층 우측 ,"서울특별시 도봉구 덕릉로54길 14, 1층 (창동)",분식,도봉구,127.0379555,37.63733006
춘리(CHUN-LI) 방학점,서울특별시 도봉구 방학동 717-2 방학 지음재힐스 제1층 상가동 110호 ,"서울특별시 도봉구 도봉로150다길 28, 상가동 1층 110호 (방학동, 방학 지음재힐스)",중국식,도봉구,127.0448394,37.66729988
북경,서울특별시 도봉구 쌍문동 81-201 ,"서울특별시 도봉구 도봉로123길 10, 1층 103호 (쌍문동)",한식,도봉구,127.0363604,37.65278316
미성 양꼬치&마라탕,서울특별시 도봉구 도봉동 568-34 1층(점포1칸) 104호 ,"서울특별시 도봉구 도봉로181길 22, 1층 104호 (도봉동)",중국식,도봉구,127.0446235,37.6842076
쌍문동먹거리,서울특별시 도봉구 쌍문동 53 성원아파트 상가 10동 101호 ,"서울특별시 도봉구 해등로 242-7, 성원아파트 상가10동 1층 1호 (쌍문동)",기타,도봉구,127.0289022,37.65841341
셀러브로,서울특별시 도봉구 쌍문동 734 2동 지하2층 107호 ,"서울특별시 도봉구 노해로 144, 2동 지하2층 107호 (쌍문동)",기타,도봉구,127.0266841,37.64708589
희서커피,서울특별시 도봉구 도봉동 475-3 ,"서울특별시 도봉구 도봉로169길 266-38, 1층 (도봉동)",기타,도봉구,127.0313139,37.67778582
죠스떡볶이 신창시장점,서울특별시 도봉구 창동 569-124 ,"서울특별시 도봉구 덕릉로 244, 1층 (창동)",분식,도봉구,127.0389504,37.63929483
엄마 밥줘,서울특별시 도봉구 쌍문동 8-8 1층 101~102호 ,"서울특별시 도봉구 방학로5길 44, 1층 101,102호 (쌍문동)",한식,도봉구,127.0376664,37.66079926
하랑푸드,서울특별시 도봉구 쌍문동 81-244 ,"서울특별시 도봉구 도봉로121길 40, 1층 (쌍문동)",한식,도봉구,127.0343493,37.65264707
윤가네 집밥,서울특별시 도봉구 창동 562-35 ,"서울특별시 도봉구 덕릉로60다길 19, 1층 (창동)",한식,도봉구,127.0397259,37.63801551
여수 반건조 생선구이(생선가시),서울특별시 도봉구 창동 581-27 ,"서울특별시 도봉구 덕릉로57길 22, 1층 (창동)",한식,도봉구,127.0374675,37.6396788
길동우동 쌍문역점,서울특별시 도봉구 창동 655-20 흥일빌딩 ,"서울특별시 도봉구 도봉로 468, 흥일빌딩 1층 110호 (창동)",한식,도봉구,127.0344042,37.64732985
명가마늘보쌈&청국장,서울특별시 도봉구 방학동 689-16 1층 ,"서울특별시 도봉구 방학로 110, 1층 (방학동)",한식,도봉구,127.0401056,37.66305371
본도시락방학사거리점,서울특별시 도봉구 방학동 689-34번지 1층 ,"서울특별시 도봉구 방학로 106, 1층 (방학동)",한식,도봉구,127.0404847,37.66304976
아아수혈 창동점,서울특별시 도봉구 창동 254-36 ,"서울특별시 도봉구 노해로63가길 10, 지1층 (창동)",기타,도봉구,127.0452328,37.65311052
우리마당,서울특별시 도봉구 도봉동 625-8 ,"서울특별시 도봉구 도봉로164길 26, 1층 102호 (도봉동)",한식,도봉구,127.0461924,37.67561497
진커피호프,서울특별시 도봉구 방학동 682번지 1층 ,"서울특별시 도봉구 방학로2길 48, 1층 (방학동)",한식,도봉구,127.0410327,37.66505085
두마리찜닭 두찜 도봉방학점,서울특별시 도봉구 방학동 713 브라운스톤방학아파트 ,"서울특별시 도봉구 도봉로146길 36, 상가동 105호 (방학동, 브라운스톤방학아파트)",한식,도봉구,127.0450231,37.66385115
편(便),서울특별시 도봉구 도봉동 603-14번지 ,"서울특별시 도봉구 도봉로 777, 1층 (도봉동)",한식,도봉구,127.0439685,37.67400249
소통,서울특별시 도봉구 도봉동 617-24번지 ,"서울특별시 도봉구 도봉로 749, 1층 (도봉동)",호프/통닭,도봉구,127.0435156,37.67143203
매월 흑염소 방학점,서울특별시 도봉구 방학동 680-37 ,"서울특별시 도봉구 도봉로 663-28, 1층 (방학동)",한식,도봉구,127.0416862,37.66340721
NEW창동화로숯불구이,서울특별시 도봉구 창동 5 창동다모아빌딩 ,"서울특별시 도봉구 마들로11가길 12, 창동다모아빌딩 104호, 105호 (창동)",한식,도봉구,127.0488158,37.65280268
새벽돼지,서울특별시 서대문구 홍제동 266-151 마을탕,"서울특별시 서대문구 세무서길 103, 마을탕 1층 (홍제동)",한식,서대문구,126.9472763,37.59240291
무궁화로스터즈,서울특별시 도봉구 창동 657-88번지 ,"서울특별시 도봉구 도봉로112길 23, 1층 (창동)",기타,도봉구,127.0360421,37.64694511
쫑이네,서울특별시 도봉구 방학동 669-6 1층 ,"서울특별시 도봉구 도당로7길 30, 1층 (방학동)",한식,도봉구,127.033078,37.66181464
더 쌍화 커피,서울특별시 도봉구 창동 12-3 ,"서울특별시 도봉구 노해로69길 21, 1층 101호 (창동)",기타,도봉구,127.0505531,37.65324328
치킨42.195 쌍문점,서울특별시 도봉구 쌍문동 94-47번지 ,"서울특별시 도봉구 도봉로113가길 2, 1층 (쌍문동)",호프/통닭,도봉구,127.0324982,37.64857366
싸전갈비,서울특별시 도봉구 방학동 718-30번지 ,"서울특별시 도봉구 마들로 649-22, 1층 (방학동)",한식,도봉구,127.0445808,37.66816778
돼지네삼겹살,서울특별시 도봉구 창동 134-2번지 ,"서울특별시 도봉구 노해로63다길 17, 1층 (창동)",한식,도봉구,127.0461771,37.65362698
서울 마님 죽집,서울특별시 도봉구 쌍문동 88-42번지 ,"서울특별시 도봉구 도봉로113길 6, 1층 1호 (쌍문동)",한식,도봉구,127.033803,37.64806767
꽈백최선생,서울특별시 도봉구 창동 13번지 ,"서울특별시 도봉구 마들로11길 65, 108호 (창동)",기타,도봉구,127.0497107,37.65338462
코리엔탈깻잎두마리치킨 방학점,서울특별시 도봉구 도봉동 624-16 ,"서울특별시 도봉구 도봉로156길 9, 1층 (도봉동)",한식,도봉구,127.0448428,37.67285008
두바이커피,서울특별시 도봉구 창동 5 창동다모아빌딩 ,"서울특별시 도봉구 마들로11가길 12, 창동다모아빌딩 지층 (창동)",한식,도봉구,127.0488158,37.65280268
맛있따,서울특별시 도봉구 방학동 696-12번지 1층 ,"서울특별시 도봉구 도당로 88, 1층 (방학동)",호프/통닭,도봉구,127.0367982,37.66522854
달술밤,서울특별시 도봉구 창동 5-1 KING 프라자 ,"서울특별시 도봉구 마들로11가길 16, KING 프라자 107,108호 (창동)",호프/통닭,도봉구,127.0489163,37.65255439
곤지암할매소머리국밥 창동점,서울특별시 도봉구 창동 453-13 ,"서울특별시 도봉구 덕릉로60길 57, 1층 (창동)",한식,도봉구,127.0408055,37.63775368
수박생선구이백반,서울특별시 도봉구 창동 676-33번지 ,"서울특별시 도봉구 도봉로110바길 8, 1층 (창동)",한식,도봉구,127.037518,37.64667592
1번지 통닭,서울특별시 도봉구 방학동 741 1101동 7호,"서울특별시 도봉구 도당로 32, 1101동 1층 7호 (방학동)",식육(숯불구이),도봉구,127.0352804,37.66091664
도레미분식,서울특별시 도봉구 쌍문동 422-80번지 ,서울특별시 도봉구 삼양로144길 18 (쌍문동),분식,도봉구,127.0139007,37.65133557
치킨홀릭,서울특별시 도봉구 창동 750-2번지 창동리더스빌딩 106호,"서울특별시 도봉구 도봉로136가길 4, 106호 (창동, 창동리더스빌딩)",통닭(치킨),도봉구,127.0414793,37.6588419
술빛아래,서울특별시 도봉구 방학동 649-56,"서울특별시 도봉구 도당로27길 14, 1층 (방학동)",한식,도봉구,127.0410493,37.66798175
수다식당,서울특별시 강북구 수유동 486-249 빨래골 마을사랑방 수다,"서울특별시 강북구 삼양로77길 62, 빨래골 마을사랑방 수다 1층 (수유동)",기타,강북구,127.0150221,37.62889481
고모네국수,서울특별시 도봉구 방학동 602-29번지 1층 ,"서울특별시 도봉구 시루봉로 221, 1층 (방학동)",한식,도봉구,127.0345264,37.66828556
서호,서울특별시 도봉구 도봉동 623-81번지 지하1층 ,"서울특별시 도봉구 도봉로156길 30 (도봉동, 지하1층)",호프/통닭,도봉구,127.0459641,37.6725365
카우걸,서울특별시 도봉구 방학동 701-35번지 1층 ,"서울특별시 도봉구 도당로 130, 1층 (방학동)",호프/통닭,도봉구,127.0407663,37.66707642
명인소곱창,서울특별시 도봉구 창동 826 북한산한신휴플러스아파트 ,"서울특별시 도봉구 도봉로136가길 73, 104동 1층 111호 (창동, 북한산한신휴플러스아파트)",한식,도봉구,127.0428641,37.65572098
즉석김밥,서울특별시 도봉구 도봉동 610-32 ,"서울특별시 도봉구 도봉로153길 54, 1층 (도봉동)",기타,도봉구,127.0404647,37.67002726
찰찰호떡,서울특별시 도봉구 쌍문동 100-30 덕송빌딩 1층 ,"서울특별시 도봉구 도봉로109길 16, 덕송빌딩 1층 (쌍문동)",분식,도봉구,127.0323859,37.6469293
치킨42.195(창동점),서울특별시 도봉구 창동 555-1 1층 ,"서울특별시 도봉구 덕릉로58길 20, 1층 (창동)",호프/통닭,도봉구,127.0393081,37.63832704
이빠이뼈다귀,서울특별시 도봉구 쌍문동 96-46 1층 ,"서울특별시 도봉구 노해로60길 95, 1층 (쌍문동)",한식,도봉구,127.0329495,37.64721476
명가 뒷고기,서울특별시 도봉구 도봉동 597-51 1층 ,"서울특별시 도봉구 도봉로169나길 66, 1층 (도봉동)",식육(숯불구이),도봉구,127.0435026,37.67673267
통큰부대찌개,서울특별시 도봉구 도봉동 569-17 ,"서울특별시 도봉구 도봉산3길 55, 1층 (도봉동)",한식,도봉구,127.0439553,37.68499067
박가네 한방소머리국밥,서울특별시 도봉구 도봉동 597-50 ,"서울특별시 도봉구 도봉로169다길 8, 1층 (도봉동)",한식,도봉구,127.0434595,37.67684147
역전우동0410 창동역점,서울특별시 도봉구 창동 13-2 EQ빌딩 ,"서울특별시 도봉구 마들로11길 57, EQ빌딩 1층 103호 (창동)",일식,도봉구,127.0501654,37.65349029
제육대가(도봉점),서울특별시 도봉구 방학동 713-34 1층 ,"서울특별시 도봉구 마들로 593, 1층 (방학동)",기타,도봉구,127.0463562,37.66310848
보승회관,서울특별시 도봉구 방학동 706-7 ,"서울특별시 도봉구 도봉로 696, 예민빌딩 가동 1층 (방학동)",한식,도봉구,127.0433888,37.66634815
목구멍 방학점,"서울특별시 도봉구 방학동 718-7 이에스에이아파트 1층 118,119호 ","서울특별시 도봉구 마들로 657, 1층 118,119호 (방학동, 이에스에이아파트)",식육(숯불구이),도봉구,127.045515,37.66865962
모란커피숍,서울특별시 도봉구 도봉동 616-15,"서울특별시 도봉구 도봉로 771, 2층 (도봉동)",기타,도봉구,127.0438442,37.67337453
토그윗,서울특별시 도봉구 쌍문동 708-5 영팰리스 1층 101호,"서울특별시 도봉구 방학로3길 26, 1층 101호 (쌍문동, 영팰리스)",기타,도봉구,127.0407617,37.66154079
능이마을,서울특별시 도봉구 쌍문동 98-11 ,"서울특별시 도봉구 도봉로113길 29, 1층 (쌍문동)",한식,도봉구,127.0325249,37.64831091
오가다고기,서울특별시 도봉구 창동 731-53 ,"서울특별시 도봉구 도봉로 590-1, 1층 (창동)",한식,도봉구,127.0402531,37.65737898
고기싸롱(도봉보건소사거리점),서울특별시 도봉구 창동 715-1 1층 ,"서울특별시 도봉구 도봉로 578, 1층 (창동)",한식,도봉구,127.0397646,37.65623119
써브웨이 창동역점,서울특별시 도봉구 창동 1-28 씨드큐브 창동 ,"서울특별시 도봉구 마들로13길 61, 씨드큐브 창동 1층 108-3호 (창동)",기타,도봉구,127.0496733,37.65450062
본죽＆비빔밥 쌍문역드림점,서울특별시 도봉구 쌍문동 103-231 드림하우스 ,"서울특별시 도봉구 도봉로 441, 상가동 1층 102호 (쌍문동, 드림하우스)",한식,도봉구,127.0324196,37.64539108
돈돈 김치찜,서울특별시 도봉구 방학동 634-14 1층 ,"서울특별시 도봉구 도당로13나길 11, 1층 (방학동)",한식,도봉구,127.0355539,37.66617155
로사안젤라,서울특별시 도봉구 방학동 734 청구아파트 ,"서울특별시 도봉구 해등로 268, 청구아파트에이동상가 2층 205호 (방학동)",경양식,도봉구,127.0261431,37.6580112
